optimistic,楽観的な,1216
pessimistic,悲観的な,1217
quote,…のことばを引用する,1218
speech,話,1219
fairly,まずまず,1220
figure,数字,1221
growth,成長,1222
improvement,改善,1223
market,市場,1224
quarter,四半期，15分,1225
room,余地,1226
amount,量,1227
considerable,かなりの,1228
deposit,預金,1229
landowner,地主,1230
most（代名詞）,大半,1231
saving,節約，貯金,1232
wealthy,裕福な,1233
withdraw,…を引き出す,1234
dedicated,打ち込んでいる,1235
delighted,とても嬉しい,1236
past (形容詞),過去の,1237
progress,進歩,1238
promising,（将来）有望な,1239
steady,着実な,1240
train,…を訓練する,1241
blood,血,1242
consciousness,意識,1243
male,男,1244
nurse,看護士,1245
recover,回復する,1246
sight,見ること,1247
soldier,兵士,1248
wound,…を負傷させる,1249
astonishing,びっくりな,1250
athletic,運動競技の,1251
feat,偉業,1252
genius,天才,1253
margin,差,1254
perform,…を行う［果たす］,1255
assure,…を確約する,1256
cruel,残酷な,1257
frantic,狂乱した,1258
kidnapper,誘拐犯,1259
prepared,準備ができている,1260
ransom,身代金,1261
release,…を解放する，…を発表する,1262
worry（名詞）,心配,1263
borrow,…を借りる,1264
devil,悪魔,1265
exclaim,叫ぶ,1266
rotten,腐った,1267
sly,ずる賢い,1268
suppress,…を抑える,1269
close(動詞),…を閉じる,1270
fold,…を折りたたむ,1271
lonely,孤独な,1272
-odd,…余りの,1273
assemble,…を組み立てる,1274
equipment,装置,1275
opening night,初演の夜,1276
staff,職員，スタッフ,1277
stage,舞台,1278
chirp,鳴く,1279
cricket,コオロギ,1280
curious,好奇心旺盛な,1281
gaze,じっと見つめる,1282
leap,跳ぶ,1283
puddle,水たまり,1284
crime,犯罪,1285
decrease,減少する,1286
district,区域,1287
increase（名詞）,増加,1288
latest,最新の,1289
statistics,統計,1290
urban,都市の,1291
Antarctic,南極の,1292
conduct(動詞),…を行う,1293
daring,大胆な,1294
doubt,…を疑う,1295
expedition,探検旅行,1296
explorer,探検家,1297
formidable,非常に手強い,1298
obstacle,障害,1299
overcome,…を克服する,1300
successful,成功している,1301
cheat,不正をする,1302
continue,…を続ける,1303
improve,…を改善する,1304
score,点数,1305
suspect (動詞),…ではないかと疑う,1306
brightly,明るく,1307
colored,色の付いた,1308
comfortable,快適な,1309
elderly,年配の,1310
recommend,…を勧める,1311
suit,…に合う,1312
taste (名詞),好み,1313
annual,年１回の,1314
care,世話,1315
devote,…を捧げる,1316
distress,苦悩,1317
ease,…を和らげる,1318
needy,困窮した,1319
refugee,難民,1320
request,…を依頼する,1321
resource,資金,1322
study,調査,1323
afford,…の余裕がある,1324
apartment,アパート,1325
decent,まともな,1326
dweller,住人,1327
frustrated,不満である,1328
own (動詞),…を所有する,1329
rent,…を賃借する,1330
bill,法案,1331
bitterly,ひどく,1332
delegate,代表者,1333
disappointed,落胆した,1334
endanger,…を危険・危機にさらす,1335
extinction,絶滅,1336
majority,大半,1337
protect,…を保護する,1338
shocked,ショックを受けた,1339
species,種（しゅ）,1340
vote,投票を行う,1341
barren,不毛の,1342
basic,基本的な,1343
concept,概念,1344
familiar,馴染みのある,1345
field,畑,1346
irrigation,灌漑,1347
peasant,小作農,1348
toil,つらい労働をする,1349
trouble,困った点,1350
exchange（動詞）,…を交換する,1351
greeting,挨拶,1352
seldom,めったに…しない,1353
terms,間柄，条件,1354
court,裁判所,1355
inform,…に知らせる,1356
inquiry,問い合わせ,1357
pleased,喜んでいる,1358
recent,最近の,1359
settle,…に決着をつける,1360
amply,十分に,1361
assembly,集まり,1362
diligent,勤勉な,1363
pride,誇り，自慢,1364
reward,…に報いる,1365
accountant,会計士,1366
assistant,助手,1367
books,帳簿,1368
item,項目,1369
obvious,明らかな,1370
order (動詞),…に命じる,1371
cancel,…を取り消す,1372
charge(動詞),…を課す，…を告訴する,1373
choose,…を選ぶ,1374
clothes,服,1375
fee,謝礼,1376
right (形容詞),正しい，ふさわしい,1377
uncertain,確信がない,1378
electrical,電気の,1379
failure,失敗，停止,1380
instrument,道具，計器,1381
manually,手動で,1382
maybe,たぶん,1383
operate,…を操作する,1384
panel,（計器）盤,1385
wrong (形容詞),間違った,1386
cab,タクシー,1387
collision,衝突,1388
intervene,介入する,1389
minor,重要でない,1390
passenger,乗客,1391
quarrel,口論する,1392
streetcar,路面電車,1393
advance,前進する,1394
ordinary,普通の,1395
rapidly,速く,1396
technology,科学技術,1397
competitive,競争力がある,1398
development,開発,1399
research,研究,1400
substantial,かなりの,1401
sum,金額,1402
beyond,…を越えて,1403
comparison,比較・対比,1404
landscape,風景,1405
paddy field,水田,1406
rural,いなかの,1407
scenery,風景,1408
Asian,アジアの,1409
characteristic,特徴,1410
Chinese,中国人の,1411
describe,…を（説明的に）述べる,1412
cuisine,料理,1413
extensive,広範囲の,1414
impress,…を感心させる,1415
knowledge,知識,1416
oriental,東洋の,1417
others,他人,1418
award（名詞）,賞,1419
director,映画監督,1420
express,…を表現する,1421
gratitude,感謝の気持ち,1422
present (動詞),…に授与する,1423
wonderful,素晴らしい,1424
broadcast,…を放送する,1425
charity,慈善基金,1426
donate,…を寄付する,1427
dying,死にかけた,1428
misery,悲惨な状態,1429
sympathy,同情,1430
crucial,極めて重要な,1431
destiny,運命,1432
determine,…を決定する,1433
inquire,尋ねる,1434
moment,瞬間,1435
particularly,特に,1436
realize,…に気がついている,1437
Secretary （the 〜）,長官,1438
whatever,何であれ全て，どんな…も全て,1439
pal,友達,1440
vigorous,活発な,1441
welcome,…を歓迎する,1442
whoever,…は誰でも,1443
ancient,古代の,1444
capital,首都,1445
lie(動詞),横たわる,1446
shrine,神社,1447
some,およそ,1448
temple,寺,1449
demand（名詞）,需要,1450
economics,経済学,1451
excess,過剰,1452
general（形容詞）,全般的・一般的な,1453
goods,商品,1454
rise (名詞),上昇,1455
supply,供給,1456
textbook,教科書,1457
civilization,文明,1458
cover,…の範囲をカバーする,1459
factor,要素,1460
glory,栄華,1461
i.e.,すなわち,1462
less,より…でない，より少ない,1463
masses（the〜）,大衆,1464
omit,…を省略する,1465
phase,局面,1466
prominent,目立った,1467
psychology,心理,1468
thesis,論文,1469
triumph,際だった成功,1470
chemical,化学的な,1471
creature,生物,1472
depend,依存する,1473
element,要素,1474
exist,存在する,1475
existence,生存,1476
hydrogen,水素,1477
living,生きている,1478
oxygen,酸素,1479
without,…なしに,1480
astronomer,天文学者,1481
evolve,発達する,1482
explosion,爆発,1483
massive,巨大な,1484
theory,理論,1485
universe （the 〜）,宇宙,1486
add,…を足す,1487
address(動詞),…に話しかける,1488
bar(動詞),…の行為を妨げる,1489
clergyman,聖職者,1490
fuel,燃料,1491
ground,根拠，理由,1492
political,政治の,1493
rally,政治集会,1494
revolt,暴動，反乱,1495
revolutionary,革命の,1496
sentiment,感情,1497
cell,細胞,1498
certain,某，確信している,1499
destroy,…を破壊する,1500
disease,病気,1501
fatal,致命的な,1502
medical,医学の,1503
rare,まれな,1504
scientist,科学者,1505
specific,特定の,1506
virus,ウィルス,1507
bronze,青銅,1508
democracy,民主主義,1509
erect,…を建てる,1510
heroic,英雄的な,1511
immense,巨大な,1512
memorial,記念碑,1513
sacrifice,…を犠牲にする,1514
statesman,政治家,1515
statue,像,1516
abuse,濫用,1517
addict,中毒者,1518
aware,気づいている,1519
concerned,懸念した,1520
danger,危険,1521
deeply,深く,1522
drug,麻薬,1523
grave,非常に深刻な,1524
million,百万,1525
potential,潜在的な,1526
abolition,廃止,1527
capable,能力がある,1528
destruction,破壊,1529
march,行進,1530
participate,参加する,1531
peace,平和,1532
weapon,兵器,1533
British,英国（人）の,1534
Congress,議会,1535
consist,成り立つ,1536
correspond,一致する,1537
Diet(the〜),国会,1538
House(the〜),（米国の）下院,1539
Parliament,議会,1540
Senate （the 〜）,上院,1541
body,団体,1542
chemist,化学者,1543
engineering,工学,1544
experiment,実験,1545
genetic,遺伝子の,1546
hypothesis,仮説,1547
religious,信心深い,1548
resent,…に憤慨する,1549
ecology,生態,1550
far-reaching,広範囲にわたる,1551
implication,（将来的な）影響,1552
mysterious,不思議な,1553
observe,…を目にする，…だと述べる，…を守る,1554
phenomenon,現象,1555
region,地域，地区,1556
address(名詞),住所,1557
attach,…を添付する,1558
blank,空欄,1559
confirm,…を確認する,1560
form(名詞),（書き込み）用紙,1561
relevant,関連のある,1562
save,…を省く，…を救う,1563
signature,署名,1564
accuse,…を非難する,1565
liar,嘘つき,1566
selfish,利己的な,1567
event,催し物,1568
formal,公式な,1569
schedule,予定,1570
benefit,給付,1571
deserve,…に値する,1572
single,独身の,1573
welfare,福祉,1574
conform,合わせる,1575
require,…を要求する,1576
amuse,…を楽しませる,1577
chuckle,くすくすと笑う,1578
desperate,必死の,1579
dialect,方言,1580
imitate,…をまねる,1581
teenage,十代の,1582
damage,損害,1583
fault,（失敗の）責任，欠点,1584
indignant,憤慨した,1585
obligation,義務,1586
tone,調子,1587
arouse,…をかき立てる,1588
cause(名詞),原因,1589
feminist,男女同権主義の,1590
peer,仲間,1591
self-interest,利己主義,1592
widespread,広範囲に渡る,1593
department,部，課,1594
deputy,代理,1595
generalmanager,部長，室長，支店長,1596
promote,…を昇進させる，…を促進する,1597
intensely,激しく,1598
intersection,交差点,1599
irritated,いらだった,1600
repair （名詞）,修理,1601
traffic jam,交通渋滞,1602
-like,…のような,1603
claim,…だと主張する,1604
define,…を定義する,1605
object (名詞),物体,1606
saucer,受け皿,1607
unidentified,正体不明の,1608
vehicle,乗り物,1609
assert,…だと主張する,1610
deed,行い,1611
deliver,（演説を）行う，…を配達する,1612
evil,悪の,1613
founder,創始者,1614
passionate,熱のこもった,1615
religion,宗教,1616
root,根，根源,1617
sermon,説法,1618
worship,崇拝,1619
clash,衝突する,1620
gross,甚だしい,1621
injustice,不公正,1622
maintain,…をだと主張する，…を維持する,1623
mob,群衆,1624
protest,…に抗議する,1625
riot,暴動,1626
ruling (名詞),判決,1627
Supreme Court （the 〜）,最高裁判所,1628
violent,乱暴な,1629
extreme,極度の,1630
pity,哀れみ,1631
poverty,貧困,1632
suffer,（苦痛を）経験する,1633
wonder (動詞),…かなと思う,1634
biological,生物学の,1635
dad,パパ,1636
feature,特徴,1637
gene,遺伝子,1638
heredity,遺伝,1639
mom,ママ,1640
offspring,子供,1641
parent,親,1642
process (名詞),過程,1643
autobiography,自伝,1644
film,映画,1645
innumerable,数え切れないほど多くの,1646
merchant,商人,1647
reign,統治期間,1648
slaughter,…を虐殺する,1649
terror,大きな恐怖,1650
vivid,鮮やかな,1651
approximately,およそ,1652
asteroid,小惑星,1653
billion,10億,1654
comet,彗星,1655
Earth,地球,1656
form(動詞),…を形作る,1657
Mars,火星,1658
planet,惑星,1659
solar,太陽の,1660
applaud,拍手をする,1661
injury,負傷,1662
knee,ひざ,1663
loudly,大きな音・声で,1664
notwithstanding,…にもかかわらず,1665
perfect,完璧な,1666
performance,演技，演奏,1667
spectator,観客,1668
...mannered,…に振る舞っている,1669
harass,…をしつこく困らせる,1670
might,…かもしれない,1671
punish,…を罰する,1672
severely,厳しく,1673
sexually,性的に,1674
supervisor,監督者,1675
BigApple(the〜),ニューヨーク,1676
bunch,束,1677
college,大学,1678
eccentric,風変わりな,1679
graduate,卒業する,1680
outstanding,とても優れている,1681
provincial,地方の,1682
diligently,勤勉に,1683
regret,…を残念に思う［後悔する］,1684
would,（よく）…したものだ，…であろうに,1685
entertain　,…を楽しませる,1686
mistake,間違い,1687
Celsius,摂氏,1688
exceed,…を越える,1689
forecaster,予報士,1690
maximum,最大限［最高］の,1691
temperature,温度，気温,1692
adult,大人,1693
affair,問題，情事,1694
interfere,干渉する,1695
intrude,侵害する,1696
assistance,援助,1697
favor,（親切心から）人にする行為,1698
hesitate,ためらう,1699
reluctant,しぶしぶの,1700
both,両方（の）,1701
collar,襟,1702
grab,…をつかむ,1703
signal,信号,1704
turn （動詞）,…になる,1705
asleep,眠っている,1706
couch,長いす,1707
midnight,午前零時,1708
sleepy,眠い,1709
worn-out,疲れ切っている,1710
compromise,妥協,1711
proposal,提案,1712
reason,理由,1713
union,組合,1714
bully,…をいじめる,1715
constantly,絶えず,1716
gloomy,暗い,1717
mean(形容詞),意地悪な,1718
meek,おとなしくて従順な,1719
shy,内気な,1720
stepsister,異母［異父］姉妹,1721
tease,…をからかう,1722
culture,文化,1723
differ,異なる,1724
lecturer,（大学の）講師,1725
sociology,社会学,1726
vary,異なる,1727
frighten,…を怖がらせる,1728
mean(動詞),…を意味する,1729
prepare,準備をする,1730
scare,…を怖がらせる,1731
stare,じっと見つめる,1732
billionaire,億万長者,1733
dislike,…を嫌悪する,1734
fame,有名であること,1735
fortune,富,1736
lack,欠如,1737
satisfied,満足した,1738
entrance,入ること,1739
examination,試験,1740
small hours （the 〜）,真夜中過ぎ（の時間）,1741
till,…までずっと,1742
university,大学,1743
bottom,底,1744
drawer,引き出し,1745
photograph,写真,1746
report card,成績表,1747
delicious,おいしい,1748
patient (形容詞),我慢強い,1749
slap,…をぴしゃりと叩く,1750
slice,一切れ,1751
smell,…なにおいがする,1752
wrist,手首,1753
adopt,…を採用する［養子にする］,1754
couple,夫婦，カップル,1755
foster,育ての，里親の,1756
middle-aged,中年の,1757
orphan,孤児,1758
succession,連続,1759
until,…までずっと,1760
matter（名詞）,事柄，（問題の）原因,1761
timid,臆病な,1762
useless,役に立たない,1763
anyway,とにかく,1764
difference,違い,1765
since,…なのだから,1766
vinegar,食用酢,1767
capitalism,資本主義,1768
communism,共産主義,1769
competition,競争,1770
economy,経済,1771
effect,効果,1772
efficiency,効率,1773
favorable,好都合な,1774
socialism,社会主義,1775
colonel,大佐,1776
command(名詞),命令，運用能力,1777
else,他の,1778
ignore,…を無視する,1779
oblige,…に余儀なくさせる,1780
persist,あくまでも続ける,1781
somewhere,どこかに,1782
transfer,…を移転させる,1783
captain,船長,1784
conserve,…を節約する,1785
murmur,つぶやく,1786
sufficient,必要十分な,1787
sustain,…を維持する,1788
thought,考え,1789
earthquake,地震,1790
immediately,ただちに,1791
instruct,…に指示する,1792
otherwise,さもないと,1793
unless,…でない限り,1794
attain,…を達成する,1795
means,手段,1796
objective,目的,1797
primary,第一の,1798
ruler,支配者,1799
savage,残忍な,1800
fail,うまく機能しない,1801
loss,失うこと,1802
mail,…を投函する,1803
memory,記憶（力）,1804
cautious,注意深い,1805
extra,余分の,1806
suggest,…を提案［示唆］する,1807
apart,離れて,1808
demonstrate,…を実演する,1809
arrange,手配する,1810
attend,…に出席する,1811
banquet,晩餐会,1812
phone （動詞）,…に電話をかける,1813
anxiety,心配,1814
full,完全な,1815
manager,課長，部長,1816
relieve,…を和らげる,1817
responsibility,責任,1818
consume,…を消費する,1819
indeed,実のところ,1820
shame,残念なこと,1821
starve,飢える,1822
Third World （the 〜）,第三世界,1823
compulsory,義務的な,1824
demand（動詞）,…を要求する,1825
remain,…のままである,1826
those,人々,1827
whereas,…である一方で,1828
achieve,…を達成する,1829
way,方法，道,1830
where (接続詞),…する場所に,1831
action,行動,1832
although,…だが,1833
anticipate,…を予期する,1834
calamity,災害,1835
magnitude,規模,1836
situation,状況,1837
swift,素早い,1838
hate,…が大嫌いだ,1839
lecture,講義,1840
prefer,…をより好む,1841
skip,（授業を）サボる,1842
unwilling,気が進まない,1843
virtually,ほとんど,1844
behave,振る舞う,1845
matter(動詞),重要である,1846
abroad,外国に,1847
fill,…を満たす,1848
indifferent,無関心である,1849
misgiving,心配,1850
politics,政治,1851
senator,上院議員,1852
senior,（地位・ポストが）より上で,1853
utterly,完全に,1854
youth,若者,1855
awkward,不器用な,1856
careless,不注意な,1857
clumsy,不器用な,1858
lamppost,街灯柱,1859
abundant,豊富な,1860
exhaust,…を使い果たす,1861
limited,限られた,1862
naturalresources,天然資源,1863
sensibly,賢明に,1864
utilize,…を利用する,1865
amiable,愛想の良い,1866
appreciate,…に感謝する,1867
beam,微笑む,1868
bit,少額,1869
contribution,寄付,1870
count,価値がある,1871
goodwill,善意,1872
however(接続詞),どれだけ…でも,1873
missionary,宣教師,1874
ideal,理想的な,1875
once (接続詞),一度…すると,1876
promise,約束,1877
vague,曖昧な,1878
-spoken,…な話し方の,1879
blunt,無遠慮な,1880
encounter,…に出くわす,1881
fortune-teller,占い師,1882
misfortune,不運,1883
predict,…だと予想［予言］する,1884
stormy,嵐のように激しい,1885
crisis,危機,1886
foresee,…を予知・予見する,1887
horizon,地平線,1888
ray,光線,1889
steer,…を導く,1890
toward,…に向かって,1891
tribe,部族,1892
shout,叫ぶ,1893
alone,一人で,1894
concentrate,集中する,1895
disturb,…の休息を邪魔する,1896
exam,試験,1897
check,小切手,1898
clerk,事務員,1899
guest,客,1900
farewell,お別れ,1901
hold,（会などを）開く,1902
shelter,避難所,1903
shower,にわか雨,1904
thunder,雷鳴,1905
cling,しがみつく,1906
frightened,怖がっている,1907
loud,大きな音・声で,1908
scream,悲鳴を上げる,1909
sleeve,そで,1910
tightly,しっかりと,1911
typical,典型的な,1912
ashamed,恥じている,1913
lie(名詞),嘘,1914
snarl,激しい口調で…と言う,1915
stupid,馬鹿な,1916
transparent,見え透いた,1917
agent,諜報部員,1918
FBI,米国連邦捜査局,1919
hijacker,ハイジャック犯,1920
hostage,人質,1921
seize,…を拘束する,1922
somehow,何とか,1923
threaten,…を脅す,1924
adversely,悪く,1925
affect,…に影響を与える,1926
client,顧客,1927
correct(形容詞),正しい,1928
illegal,違法な,1929
legitimate,合法な,1930
relationship,関係,1931
transaction,取引,1932
impression,印象,1933
beauty,美点,1934
govern,…を統治する,1935
say (名詞),発言権,1936
executive,重役,1937
intention,意志,1938
notify,…に知らせる,1939
perhaps,たぶん,1940
retire,退職する,1941
artificial,人工的な,1942
beneath,…より下に,1943
console,…を慰める,1944
discouragement,落胆,1945
sense (動詞),…を感じ取る,1946
worse,より悪い,1947
Ms.,…さん,1948
yeah,ええ，うん（＝ yes）,1949
can't,…のはずがない,1950
clearly,明らかに,1951
cousin,いとこ,1952
evident,明らかな,1953
kid(動詞),からかう,1954
defective,欠陥がある,1955
manufacturer,製造業者,1956
replace,…を交換する,1957
suppose,…ではないかと思う,1958
vending machine,自動販売機,1959
patient (名詞),患者,1960
remove,…を取り除く,1961
restore,…を元の状態に戻す,1962
surgeon,外科医,1963
tumor,腫瘍,1964
absurd,ばかげた,1965
coherent,首尾一貫した,1966
notion,考え,1967
rational,合理的な,1968
totally,完全に,1969
unusual,めずらしい,1970
bottle,瓶,1971
can(名詞),缶,1972
empty,空の,1973
pile,（物の）山,1974
plastic,ビニール,1975
scatter,…をまき散らす,1976
trash,ごみ,1977
distribution,流通,1978
hinder,…を妨げる,1979
long(副詞),長い間,1980
outdated,時代遅れの,1981
regulation,規制,1982
confide,…を打ち明ける,1983
dare,ずうずしく…する,1984
shortly,すぐに,1985
contend,対決する,1986
ignorance,無知,1987
obstinate,頑固な,1988
oppression,抑圧,1989
prejudice,偏見,1990
recall,…を思い出す,1991
appoint,…を任命する,1992
cabinet,内閣,1993
controversy,論議,1994
corrupt,汚職を働く,1995
fierce,激しい,1996
generalpublic（the〜）,一般大衆,1997
minister,大臣,1998
politician,政治家,1999
fate,運命,2000
strange,奇妙な,2001
twist,（意外な）展開,2002
wave,手を振る,2003
wharf,波止場,2004
advise,…に勧める,2005
contrary,正反対の,2006
deceive,…をだます,2007
faith,信頼,2008
trust,…を信用する,2009
absolutely,絶対的に,2010
discipline,しつけ,2011
freedom,自由,2012
indulge,…を甘やかす,2013
spoil,…をだめにする,2014
vital,極めて重要な,2015
activity,活動,2016
conspicuous,目立っている,2017
exclude,…を除外する,2018
fake,偽物,2019
forsure,確実な,2020
genuine,本物の,2021
obscure,あまり知られていない,2022
painting,絵画,2023
real,本物の,2024
rage,激怒,2025
react,反応する,2026
anger,怒り,2027
bald,禿げた,2028
pour,…を注ぐ,2029
punch,…にパンチを食らわす,2030
due,到着予定で,2031
home,自宅へ,2032
miss,…に乗り遅れる,2033
enterprise,企業,2034
expand,…を拡大する,2035
extraordinary,すごい,2036
giant,巨人,2037
modest,並の,2038
multimedia,マルチメディア,2039
PC,パソコン,2040
vice,副…,2041
acknowledge,…を認める,2042
alive,生きている,2043
consult,…に相談する,2044
malpractice,医療過誤,2045
specialist,専門家,2046
critic,評論家,2047
literary,文学の,2048
novel(名詞),小説,2049
remark （動詞）,…だと述べる,2050
cost(名詞),費用,2051
excessive,過剰な,2052
garbage,ゴミ,2053
package,…を包装する,2054
practice (名詞),習慣的行為,2055
tolerate,…を許容する,2056
wasteful,無駄な,2057
during,…の間に,2058
restructure,…を構築し直す,2059
survive,生き残る,2060
transformation,変化,2061
undergo,…を経験する,2062
caution,…に注意する,2063
common,共通の,2064
commonsense,常識的な判断力,2065
foolish,愚かな,2066
imprudent,賢明でない,2067
instinct,本能,2068
intuition,直感,2069
economist,経済学者,2070
good,利益,2071
harm,危害,2072
partial,部分的な,2073
serious,深刻な,2074
stable,安定した,2075
treatment,治療,2076
warn,…だと警告する,2077
appropriate,適切な,2078
embarrassed,恥ずかしい,2079
manner,やり方，作法,2080
occasion,場合，行事,2081
sink,沈む,2082
artistic,芸術的な,2083
endow,…に授ける,2084
masterpiece,傑作,2085
paint (動詞),…を描く,2086
painter,画家,2087
sigh,ため息をつく,2088
talent,才能,2089
would-be,…志望の,2090
forgive,…を許す,2091
lament,嘆く,2092
nasty,ひどい,2093
temper,気性，気分,2094
mobilephone,携帯電話,2095
right-hand,右手の,2096
below,…より下に,2097
commodity,商品,2098
grateful,感謝している,2099
note,メモ,2100
promptly,迅速に,2101
usual,いつもの,2102
homework,宿題,2103
paragraph,段落,2104
stuck,行き詰まって,2105
allergy,アレルギー,2106
clear(動詞),…にある邪魔なものを取り除く,2107
honestly,正直に,2108
reply （動詞）,返答をする,2109
burst,破裂する,2110
mad,頭がおかしい,2111
tears,涙,2112
decade,10年,2113
heal,治る,2114
psychological,心理的［精神的］な,2115
scar,傷跡,2116
superpower,超大国,2117
war,戦争,2118
another,あと…,2119
complete,…を完成する,2120
extend,…を伸ばす,2121
probably,おそらく,2122
community,社会集団,2123
cooperate/co-operate,協力をする,2124
eliminate,…を取り除く,2125
international,国際的な,2126
proclaim,…だと宣言する,2127
terrorism,テロ,2128
threat,脅威,2129
annoyance,いらだち,2130
mildly,穏やかに,2131
mischievous,いたずら好きな,2132
right (名詞),正しいこと，権利,2133
scold,…を叱る,2134
wrong (名詞),悪いこと,2135
extremely,極度に,2136
financial,金融の,2137
institution,機関,2138
invest,投資する,2139
profit,利益,2140
property,土地と建物,2141
resist,…に抵抗する,2142
soar,急上昇する,2143
temptation,誘惑,2144
alike,同様に,2145
botanical,植物学の,2146
distinguish,区別する,2147
exactly,まさしく,2148
expert,専門家,2149
plant,植物,2150
thus,それ故に,2151
mention,…について言及する,2152
obliged,ありがたく思う,2153
thoughtful,思いやりがある,2154
harsh,厳しい,2155
reality,現実,2156
wail,嘆き悲しむ,2157
apply,申し込む,2158
award（動詞）,…を授与する,2159
council,評議会,2160
grant,助成金,2161
local,地方の,2162
worthwhile,時間をかける価値がある,2163
content(形容詞),満足している,2164
dissatisfaction,不満,2165
occur,起きる,2166
silly,馬鹿な,2167
custom,慣習,2168
medieval,中世の,2169
related,関係のある,2170
respectively,それぞれ（順に）,2171
sacred,神聖な,2172
times,時代,2173
tradition,伝統,2174
unique,独特な,2175
bargain,交渉をする,2176
negotiation,交渉,2177
negotiator,交渉（担当）者,2178
representative,代表者,2179
tough,困難な,2180
wonder (名詞),驚き,2181
aid,援助,2182
drought,干ばつ,2183
famine,飢饉,2184
isolated,孤立した,2185
outside,外部の,2186
reliable,信頼できる,2187
source,源,2188
support,支援,2189
conventional,従来の,2190
incentive,刺激,2191
labor,労働,2192
payment,支払い,2193
productivity,生産性,2194
promotion,昇進,2195
proportion,割合，比率,2196
speedy,迅速な,2197
wisdom,知恵,2198
argue,主張する,2199
bureaucrat,官僚,2200
desirable,望ましい,2201
detail,詳細,2202
examine,…を調べる,2203
further,さらに先へ，それ以上の,2204
minute(形容詞),非常に細かな,2205
proceed,先へと進む,2206
proposition,提案，事柄,2207
dispute,争い,2208
gangster,ギャングの一員,2209
natural,当然である,2210
resort,（よくない手段に）訴える,2211
violence,暴力,2212
aristocrat,貴族,2213
luxury,贅沢（品）,2214
period,期間,2215
privilege,特権,2216
wealth,富,2217
pants,ズボン,2218
shot,発砲,2219
gifted,天賦の才能がある,2220
poet,詩人,2221
poetry,詩歌,2222
sophisticated,洗練された,2223
widely,広く,2224
confuse,…を混同する,2225
jealous,うらやんでいる,2226
popularity,人気,2227
abandon,…を捨てる,2228
abruptly,突然,2229
depressed,ひどく落胆した,2230
eventually,最終的に,2231
expression,表現,2232
neglect,…を怠る,2233
correct(動詞),…を正す,2234
discriminate,差別する,2235
disgusting,嫌悪感を与える,2236
exploit,…を搾取する,2237
immediate,即座の,2238
associate,同僚,2239
criticize,…を批判する,2240
refrain,差し控える,2241
ambassador,大使,2242
brilliant,素晴らしい,2243
career,経歴,2244
diplomat,外交官,2245
elite,エリートの,2246
force,…に強制する,2247
resign,辞任する,2248
scandal,不祥事,2249
surround,…を取り囲む,2250
adjust,適応する,2251
appetite,食欲,2252
heat,暑さ,2253
humid,湿度の高い,2254
pale,青ざめた,2255
assess,…を評価する,2256
grade,成績,2257
hardly,ほとんど…なく,2258
inferior,劣っている,2259
intellectually,知的・知能面で,2260
intelligence,知能,2261
necessarily,必然的に,2262
therefore,それゆえに,2263
ambiguous,曖昧な,2264
contract,契約,2265
doubt,疑い,2266
extract,…を引き出す,2267
purpose,目的,2268
reply （名詞）,返答,2269
sign (動詞),…に署名する,2270
cleaning,掃除,2271
housework,家事,2272
laundry,洗濯物,2273
rarely,めったに…しない,2274
share,…を分かち合う,2275
collection,収集,2276
gather,…を集める,2277
postage,郵便料金,2278
worth,…の価値がある,2279
worthy,価値がある,2280
convey,…を伝える,2281
nuance,微妙な差異,2282
original,原文,2283
subtle,かすかな,2284
translate,…を翻訳する,2285
episode,（連続番組などの）１回分,2286
pathetic,悲しみを誘う,2287
boast,自慢する,2288
emotion,感情,2289
occasionally,時折,2290
prevail,勝る,2291
retain,…を保持する,2292
self-control,自制心,2293
accord,合意,2294
Christian,キリスト教徒,2295
fragile,脆弱な,2296
Muslim,イスラム教徒,2297
previous,前の,2298
ruin,…を台無しにする,2299
haste,急ぐこと,2300
irony,皮肉,2301
paradox,逆説,2302
same (the 〜 ),同じこと,2303
similar,類似の,2304
sound (動詞),…に聞こえる,2305
though,…だが,2306
despise,…を軽蔑する,2307
sarcastic,皮肉な,2308
scorn,軽蔑,2309
basis,基礎,2310
concrete,具体的な,2311
proof,証拠,2312
response,反応，応答,2313
ridicule,…をあざける,2314
ridiculous,ばかげている,2315
scientific,科学的な,2316
solid,確固とした,2317
superstition,迷信,2318
belief,信じること,2319
coward,臆病者,2320
incredible,信じられない,2321
saying,ことわざ,2322
cunning,ずる賢い,2323
friendly,友好的な,2324
good-natured,人の良い,2325
moral,道徳規準,2326
narrow-minded,心の狭い,2327
ahead,前方に,2328
arise,生じる,2329
conflict,対立,2330
friction,摩擦,2331
hatred,強い嫌悪,2332
hostility,敵意,2333
multitude,多数,2334
mutual,相互の,2335
post-,…後の,2336
profound,深い,2337
republic,共和国,2338
admire,…を素晴らしいと思う,2339
envy,嫉妬,2340
esteem,尊敬の念,2341
impressive,素晴らしい,2342
interpreter,通訳者,2343
electric,電気の,2344
enter,…に入る,2345
heater,暖房機,2346
microwave(oven),電子レンジ,2347
aggressive,強引な,2348
bribe,賄賂,2349
comment,コメントをする,2350
decline（動詞）,…を丁重に断る,2351
forward,前方へ,2352
limo,リムジン,2353
reporter,記者,2354
rush,ダッシュする,2355
contact(動詞),…に連絡をする,2356
e-mail,メール,2357
obtain,…を得る,2358
telephone (動詞),…に電話する,2359
